x,y
4.9969780163239506,304.232177734375
5.024521468660698,304.524169921875
5.052158912537145,304.8161926269531
5.079702364873893,305.1081848144531
5.10724581721064,305.3031921386719
5.125702110308171,305.4981689453125
5.153245562644919,305.6921691894531
5.1807893723639475,305.8871765136719
5.2084264588581135,305.98419189453125
5.235969911194862,306.1791687011719
5.263513720913889,306.1791687011719
5.281876022471722,306.27618408203125
5.309513108965888,306.27618408203125
5.337056918684916,306.76318359375
5.364600371021664,306.8611755371094
5.39223745751583,306.6661682128906
5.419781267234859,305.98419189453125
5.4381435687926905,305.5951843261719
5.465781012669137,305.3031921386719
5.493324465005885,305.3031921386719
5.520867917342633,306.27618408203125
5.548505361219079,305.5951843261719
5.576048813555827,304.9131774902344
5.594411115113659,304.32916259765625
5.621954924832687,304.9131774902344
5.649592011326853,304.8161926269531
5.6771354636636016,303.1611633300781
5.70467927338263,302.5771789550781
5.732316359876796,302.18817138671875
5.750679018816908,302.6751708984375
5.778222471153656,302.6751708984375
5.805859557647822,302.5771789550781
5.83340336736685,303.0641784667969
5.8609468197035985,303.940185546875
5.888584263580045,304.9131774902344
5.9069465651378765,305.6921691894531
5.934490017474625,306.1791687011719
5.962033469811373,306.56817626953125
5.989670913687819,307.05517578125
6.017214366024567,306.3731689453125
6.035577024964679,305.6921691894531
6.063214111458846,305.1081848144531
6.090757563795593,305.1081848144531
6.1183010161323415,305.1081848144531
6.145938460008788,304.8161926269531
6.173481912345536,303.3561706542969
6.191844571285648,302.8691711425781
6.219388023622396,302.5771789550781
6.247025110116563,302.3831787109375
6.27456856245331,302.0911865234375
6.302112014790058,301.9931640625
6.329749816048785,302.2851867675781
6.348112117606617,302.48016357421875
6.375655569943365,302.7721862792969
6.403292656437531,302.5771789550781
6.43083682353884,301.701171875
6.458380275875587,301.4091796875
6.486017362369754,301.7981872558594
6.504379663927586,301.89617919921875
6.531923116264334,301.50616455078125
6.559466568601081,301.1171875
6.587104369859809,300.7281799316406
6.614647822196557,299.4621887207031
6.642191274533304,298.0021667480469
