two_theta_deg,intensity_norm_0_100,page_x,page_y,label
41.34878817045992,0.9096506640259335,438.5177001953125,306.76300048828125,Typha/Taboa (dashed)
41.37633233756123,0.7440216411555204,438.81170654296875,307.15301513671875,Typha/Taboa (dashed)
41.403967994526276,0.6616348102958007,439.106689453125,307.3470153808594,Typha/Taboa (dashed)
41.422331725613226,0.49601874744282654,439.3027038574219,307.73699951171875,Typha/Taboa (dashed)
41.44987589271454,0.5376333634394539,439.5967102050781,307.6390075683594,Typha/Taboa (dashed)
41.47751154967958,0.5788332588780332,439.8916931152344,307.5419921875,Typha/Taboa (dashed)
41.50505571678089,0.5376333634394539,440.1856994628906,307.6390075683594,Typha/Taboa (dashed)
41.5325998838822,0.45481885200424726,440.4797058105469,307.8340148925781,Typha/Taboa (dashed)
41.5601440509835,0.33081740514790037,440.7737121582031,308.1260070800781,Typha/Taboa (dashed)
41.578599271934195,0.28920278915127307,440.970703125,308.2239990234375,Typha/Taboa (dashed)
41.606143439035506,0.3720173005864797,441.26470947265625,308.02899169921875,Typha/Taboa (dashed)
41.63368474707857,0.41320423600761996,441.5586853027344,307.9320068359375,Typha/Taboa (dashed)
41.661323263101856,0.3720173005864797,441.85369873046875,308.02899169921875,Typha/Taboa (dashed)
41.68886743020317,0.49601874744282654,442.147705078125,307.73699951171875,Typha/Taboa (dashed)
41.71641159730447,0.826836152590727,442.44171142578125,306.9580078125,Typha/Taboa (dashed)
41.73486681825516,0.9096506640259335,442.6387023925781,306.76300048828125,Typha/Taboa (dashed)
41.762410985356475,0.9508375994470738,442.9327087402344,306.666015625,Typha/Taboa (dashed)
41.78995515245778,1.0332244303067935,443.2267150878906,306.4720153808594,Typha/Taboa (dashed)
41.817590809422825,1.0332244303067935,443.5216979980469,306.4720153808594,Typha/Taboa (dashed)
41.845134976524136,0.9508375994470738,443.8157043457031,306.666015625,Typha/Taboa (dashed)
41.87267914362544,0.8680360480293062,444.1097106933594,306.8609924316406,Typha/Taboa (dashed)
41.891040015654156,0.9096506640259335,444.3056945800781,306.76300048828125,Typha/Taboa (dashed)
41.91867853167744,1.116038941742,444.6007080078125,306.2770080566406,Typha/Taboa (dashed)
41.94622269877875,1.116038941742,444.89471435546875,306.2770080566406,Typha/Taboa (dashed)
41.97376400682182,0.9096506640259335,445.1886901855469,306.76300048828125,Typha/Taboa (dashed)
42.001402522845105,0.9920374948856531,445.48370361328125,306.5690002441406,Typha/Taboa (dashed)
42.028946689946416,1.0332244303067935,445.7777099609375,306.4720153808594,Typha/Taboa (dashed)
42.047307561975124,0.9920374948856531,445.97369384765625,306.5690002441406,Typha/Taboa (dashed)
42.07494607799841,1.116038941742,446.2687072753906,306.2770080566406,Typha/Taboa (dashed)
42.102490245099716,1.0748520063208598,446.5627136230469,306.3739929199219,Typha/Taboa (dashed)
42.130031553142786,1.0332244303067935,446.856689453125,306.4720153808594,Typha/Taboa (dashed)
42.15767006916607,1.0332244303067935,447.1517028808594,306.4720153808594,Typha/Taboa (dashed)
42.185214236267385,1.0332244303067935,447.4457092285156,306.4720153808594,Typha/Taboa (dashed)
42.20357510829609,1.0748520063208598,447.6416931152344,306.3739929199219,Typha/Taboa (dashed)
42.231119275397404,1.2816679646124132,447.9356994628906,305.8869934082031,Typha/Taboa (dashed)
42.258757791420685,1.240468069173834,448.230712890625,305.9840087890625,Typha/Taboa (dashed)
42.286299099463754,1.116038941742,448.5246887207031,306.2770080566406,Typha/Taboa (dashed)
42.313843266565065,1.240468069173834,448.8186950683594,305.9840087890625,Typha/Taboa (dashed)
42.33229848751575,1.1988534531772066,449.01568603515625,306.0820007324219,Typha/Taboa (dashed)
42.35984265461706,1.1576665177560663,449.3096923828125,306.1789855957031,Typha/Taboa (dashed)
42.38738682171837,1.240468069173834,449.60369873046875,305.9840087890625,Typha/Taboa (dashed)
42.41502533774165,1.1988534531772066,449.8987121582031,306.0820007324219,Typha/Taboa (dashed)
42.44256664578472,1.1576665177560663,450.19268798828125,306.1789855957031,Typha/Taboa (dashed)
42.470110812886034,1.1988534531772066,450.4866943359375,306.0820007324219,Typha/Taboa (dashed)
42.488474543972984,1.116038941742,450.6827087402344,306.2770080566406,Typha/Taboa (dashed)
42.51611020093803,1.0748520063208598,450.9776916503906,306.3739929199219,Typha/Taboa (dashed)
42.54365436803934,0.9096506640259335,451.2716979980469,306.76300048828125,Typha/Taboa (dashed)
42.571198535140645,0.6616348102958007,451.5657043457031,307.3470153808594,Typha/Taboa (dashed)
42.59883419210569,0.45481885200424726,451.8606872558594,307.8340148925781,Typha/Taboa (dashed)
42.626378359207,0.49601874744282654,452.1546936035156,307.73699951171875,Typha/Taboa (dashed)
42.64474209029395,0.41320423600761996,452.3507080078125,307.9320068359375,Typha/Taboa (dashed)
42.672377747259,0.3720173005864797,452.64569091796875,308.02899169921875,Typha/Taboa (dashed)
42.69992191436031,0.28920278915127307,452.939697265625,308.2239990234375,Typha/Taboa (dashed)
42.727466081461614,0.08281451143520659,453.23370361328125,308.7099914550781,Typha/Taboa (dashed)
42.75510173842666,0.0,453.5286865234375,308.9049987792969,Typha/Taboa (dashed)
42.78264590552797,0.0,453.82269287109375,308.9049987792969,Typha/Taboa (dashed)
42.80100963661492,0.04161461599662729,454.0187072753906,308.8070068359375,Typha/Taboa (dashed)
42.82855380371623,0.12400144685634688,454.3127136230469,308.6130065917969,Typha/Taboa (dashed)
42.85618946068128,0.16561606285297417,454.6076965332031,308.5150146484375,Typha/Taboa (dashed)
42.88373362778258,0.20681595829155347,454.9017028808594,308.4179992675781,Typha/Taboa (dashed)
42.911277794883894,0.45481885200424726,455.1957092285156,307.8340148925781,Typha/Taboa (dashed)
42.93891345184894,0.7856492171695866,455.4906921386719,307.05499267578125,Typha/Taboa (dashed)
42.95727718293589,1.0748520063208598,455.68670654296875,306.3739929199219,Typha/Taboa (dashed)
42.9848213500372,1.2816679646124132,455.980712890625,305.8869934082031,Typha/Taboa (dashed)
43.01245700700225,1.3228549000335534,456.27569580078125,305.7900085449219,Typha/Taboa (dashed)
43.04000117410355,1.3228549000335534,456.5697021484375,305.7900085449219,Typha/Taboa (dashed)
43.06754534120486,1.3228549000335534,456.86370849609375,305.7900085449219,Typha/Taboa (dashed)
43.09518099816991,1.240468069173834,457.15869140625,305.9840087890625,Typha/Taboa (dashed)
43.11354472925686,1.0748520063208598,457.3547058105469,306.3739929199219,Typha/Taboa (dashed)
43.14108889635817,0.9508375994470738,457.6487121582031,306.666015625,Typha/Taboa (dashed)
43.16863020440123,0.9096506640259335,457.94268798828125,306.76300048828125,Typha/Taboa (dashed)
43.19626872042452,0.9508375994470738,458.2377014160156,306.666015625,Typha/Taboa (dashed)
43.22381288752583,0.9920374948856531,458.5317077636719,306.5690002441406,Typha/Taboa (dashed)
43.24217375955454,1.1576665177560663,458.7276916503906,306.1789855957031,Typha/Taboa (dashed)
43.26981227557783,1.0748520063208598,459.022705078125,306.3739929199219,Typha/Taboa (dashed)
43.29735644267914,0.7856492171695866,459.31671142578125,307.05499267578125,Typha/Taboa (dashed)
43.3248977507222,0.5788332588780332,459.6106872558594,307.5419921875,Typha/Taboa (dashed)
43.35253626674549,0.5788332588780332,459.90570068359375,307.5419921875,Typha/Taboa (dashed)
43.3800804338468,0.5376333634394539,460.19970703125,307.6390075683594,Typha/Taboa (dashed)
43.39844130587551,0.5376333634394539,460.39569091796875,307.6390075683594,Typha/Taboa (dashed)
43.426079821898796,0.5376333634394539,460.6907043457031,307.6390075683594,Typha/Taboa (dashed)
43.45362398900011,0.49601874744282654,460.9847106933594,307.73699951171875,Typha/Taboa (dashed)
43.48116529704317,0.45481885200424726,461.2786865234375,307.8340148925781,Typha/Taboa (dashed)
43.50870946414448,0.6204478748746605,461.57269287109375,307.4440002441406,Typha/Taboa (dashed)
43.53634798016777,0.7440216411555204,461.8677062988281,307.15301513671875,Typha/Taboa (dashed)
43.55470885219648,0.8680360480293062,462.0636901855469,306.8609924316406,Typha/Taboa (dashed)
43.58225301929779,0.8680360480293062,462.3576965332031,306.8609924316406,Typha/Taboa (dashed)
43.609891535321076,0.8680360480293062,462.6527099609375,306.8609924316406,Typha/Taboa (dashed)
43.63743570242238,0.5788332588780332,462.94671630859375,307.5419921875,Typha/Taboa (dashed)
43.66497701046545,0.5376333634394539,463.2406921386719,307.6390075683594,Typha/Taboa (dashed)
43.69261552648874,0.33081740514790037,463.53570556640625,308.1260070800781,Typha/Taboa (dashed)
43.710976398517445,0.24800289371269377,463.731689453125,308.3210144042969,Typha/Taboa (dashed)
43.73852056561876,0.12400144685634688,464.02569580078125,308.6130065917969,Typha/Taboa (dashed)
43.766159081642044,0.16561606285297417,464.3207092285156,308.5150146484375,Typha/Taboa (dashed)
43.79370038968511,0.3720173005864797,464.61468505859375,308.02899169921875,Typha/Taboa (dashed)
43.82124455678642,0.45481885200424726,464.90869140625,307.8340148925781,Typha/Taboa (dashed)
43.848883072809706,0.45481885200424726,465.2037048339844,307.8340148925781,Typha/Taboa (dashed)
43.867243944838414,0.45481885200424726,465.3996887207031,307.8340148925781,Typha/Taboa (dashed)
43.894788111939725,0.33081740514790037,465.6936950683594,308.1260070800781,Typha/Taboa (dashed)
43.922332279041036,0.33081740514790037,465.9877014160156,308.1260070800781,Typha/Taboa (dashed)
43.94997079506432,0.20681595829155347,466.28271484375,308.4179992675781,Typha/Taboa (dashed)
43.97751210310739,0.16561606285297417,466.5766906738281,308.5150146484375,Typha/Taboa (dashed)
44.0050562702087,0.04161461599662729,466.8706970214844,308.8070068359375,Typha/Taboa (dashed)
44.02351149115938,0.12400144685634688,467.06768798828125,308.6130065917969,Typha/Taboa (dashed)
