x,y
23.177478850824457,187.12750244140625
23.19584115238229,189.0745086669922
23.223478238876456,191.31350708007812
23.251022405977764,194.42849731445312
23.27856514354995,196.66650390625
23.306202230044118,199.58750915527344
23.333746397145426,202.11849975585938
23.35210869870326,204.74749755859375
23.379652865804566,207.08250427246094
23.407289952298733,208.15350341796875
23.43483268987092,210.68450927734375
23.462376856972227,211.85250854492188
23.490013943466394,213.3125
23.508376245024227,214.7725067138672
23.535920412125535,215.55250549316406
23.5635574986197,216.23350524902344
23.59110023619189,216.8175048828125
23.618644403293196,217.69349670410156
23.646281489787363,217.69349670410156
23.664643791345195,218.08250427246094
23.692187958446503,217.98550415039062
23.71973069601869,218.5695037841797
23.747367782512857,219.73849487304688
23.774911949614168,220.51651000976562
23.802456116715476,221.58749389648438
23.820911337666164,223.04750061035156
23.848455504767472,225.18850708007812
23.875998242339662,226.94149780273438
23.903636758362946,228.69351196289062
23.931179495935137,231.12649536132812
23.958723663036444,233.4635009765625
23.977085964594277,236.18850708007812
24.00472305108844,239.59649658203125
24.03226578866063,242.61349487304688
24.05980995576194,246.4095001220703
24.087447042256105,249.33050537109375
24.105809343813934,252.15350341796875
24.133353510915246,254.68450927734375
24.16099059740941,257.4104919433594
24.18853476451072,260.0375061035156
24.216077502082907,262.08251953125
24.243714588577074,264.0295104980469
24.262078319664024,265.489501953125
24.289619627707093,266.8525085449219
24.3171637948084,267.728515625
24.34480231083169,269.09051513671875
24.372346477932997,270.1614990234375
24.399887785976063,270.94049072265625
24.418345865984996,271.8164978027344
24.445887174028062,273.17950439453125
24.47343134112937,273.5685119628906
24.501069857152658,273.76348876953125
24.528614024253965,274.8345031738281
24.55615533229703,276.197509765625
24.574519063383985,277.7545166015625
24.60215472034903,279.40948486328125
24.62969888745034,281.259521484375
24.657243054551646,282.3294982910156
24.684881570574934,283.3034973144531
24.712422878618,284.37451171875
24.730786609704953,284.76348876953125
24.75842226667,285.3475036621094
24.785966433771307,286.0295104980469
24.813510600872615,287.00250244140625
24.841149116895902,287.8785095214844
24.86869042493897,288.85150146484375
24.887054156025922,289.4364929199219
24.91469267204921,290.0195007324219
24.942233980092276,290.6044921875
24.969778147193583,291.2854919433594
24.99732231429489,291.38250732421875
25.024957971259937,291.67449951171875
25.04332170234689,292.259521484375
25.0708658694482,292.35650634765625
25.098501526413244,291.9674987792969
25.126045693514552,292.1614990234375
25.15358986061586,292.94049072265625
25.17204508156655,293.62249755859375
25.19958924866786,294.1085205078125
25.227133415769167,294.78948974609375
25.254769072734213,295.2764892578125
25.28231323983552,295.17950439453125
25.309857406936832,295.37451171875
25.328221138023782,295.8605041503906
25.355856794988828,295.95751953125
25.383400962090136,296.73748779296875
25.410945129191447,297.9045104980469
25.43858078615649,298.9754943847656
25.4661249532578,299.55950927734375
25.48448582528651,300.14349365234375
25.512124341309796,300.5325012207031
25.539668508411104,300.82550048828125
25.567212675512415,301.11749267578125
25.594848332477458,301.0205078125
25.62239249957877,301.5065002441406
25.64075623066572,302.2854919433594
25.66829753870879,301.9934997558594
25.695936054732073,301.11749267578125
25.723480221833384,300.82550048828125
25.75102152987645,300.82550048828125
25.778660045899738,301.40948486328125
25.797023776986688,301.6044921875
25.824565085029757,301.2145080566406
25.85220360105304,301.2145080566406
25.879747768154353,301.7015075683594
25.90728907619742,301.3125
25.934927592220706,301.2145080566406
25.95329132330766,301.2145080566406
25.980832631350726,301.11749267578125
26.008376798452034,301.5065002441406
26.03601531447532,301.40948486328125
26.06355948157663,301.7984924316406
26.08192035360534,301.9934997558594
26.10955886962863,302.4804992675781
26.137100177671694,302.2854919433594
26.164644344773002,302.09051513671875
26.19228286079629,302.4804992675781
26.219824168839356,302.8695068359375
